timestamp,deployment_name,current_replicas,current_request,predicted_request
2026-02-05 16:17:31,test-app,4,3429.818181818182,4271.6094
2026-02-05 16:18:31,test-app,4,2799.2727272727275,4777.418
2026-02-05 16:19:31,test-app,4,6784.363636363636,5502.196
2026-02-05 16:20:31,test-app,4,3322.9090909090905,4315.0547
2026-02-05 16:21:31,test-app,4,2754.5454545454545,4998.214
2026-02-05 16:22:31,test-app,4,6868.363636363636,5544.4326
2026-02-05 16:23:31,test-app,4,3421.090909090909,4321.905
2026-02-05 16:24:31,test-app,4,2738.181818181818,5070.934
2026-02-05 16:25:31,test-app,4,6788.727272727272,5335.6045
2026-02-05 16:26:31,test-app,4,3348.0,4287.4224
2026-02-05 16:27:31,test-app,4,2835.272727272727,4864.3022
2026-02-05 16:28:31,test-app,4,6800.727272727273,5608.8022
2026-02-05 16:29:31,test-app,4,3454.9090909090905,4347.881
2026-02-05 16:30:31,test-app,4,2608.363636363636,5447.108
2026-02-05 16:31:31,test-app,4,6888.065060217065,5373.0254
2026-02-05 16:32:31,test-app,4,3415.6363636363635,4303.497
2026-02-05 16:33:32,test-app,4,2821.090909090909,4702.1934
2026-02-05 16:34:32,test-app,4,6824.727272727272,5626.9624
2026-02-05 16:35:32,test-app,4,3322.9090909090905,4465.298
2026-02-05 16:36:32,test-app,4,2781.8181818181815,5707.087
2026-02-05 16:37:32,test-app,4,6873.818181818182,5693.6006
2026-02-05 16:38:32,test-app,4,3370.909090909091,4286.0127
2026-02-05 16:39:32,test-app,4,2698.9090909090905,4740.177
2026-02-05 16:40:32,test-app,4,6816.0,5377.619
2026-02-05 16:41:32,test-app,4,3314.181818181818,4318.0547
2026-02-05 16:42:32,test-app,4,2656.3636363636365,5098.922
2026-02-05 16:43:32,test-app,4,6797.454545454545,5436.7036
2026-02-05 16:44:32,test-app,4,3382.909090909091,4342.303
2026-02-05 16:45:32,test-app,4,2683.611571149479,5247.855
2026-02-05 16:46:32,test-app,4,6794.181818181818,5407.911
2026-02-05 16:47:32,test-app,4,3397.121138289326,4329.893
2026-02-05 16:48:32,test-app,4,2708.7272727272725,5210.0977
2026-02-05 16:49:32,test-app,4,6865.090909090908,5476.2637
2026-02-05 16:50:32,test-app,4,3444.030903603106,4304.8315
2026-02-05 16:51:32,test-app,4,2758.9090909090905,5024.2803
2026-02-05 16:52:32,test-app,4,6795.272727272727,5394.725
2026-02-05 16:53:32,test-app,4,3380.7272727272725,4271.272
2026-02-05 16:54:32,test-app,4,2777.4545454545455,4756.263
2026-02-05 16:55:32,test-app,4,6782.181818181818,5519.39
2026-02-05 16:56:33,test-app,4,3412.363636363636,4306.9014
2026-02-05 16:57:33,test-app,4,2804.7272727272725,4973.1626
2026-02-05 16:58:33,test-app,4,6751.636363636363,5457.0776
2026-02-05 16:59:33,test-app,4,3391.6363636363635,4308.856
2026-02-05 17:00:33,test-app,4,2638.9090909090905,5218.2925
2026-02-05 17:01:33,test-app,4,6746.181818181817,5330.5854
2026-02-05 17:02:33,test-app,4,919.6290647282248,3997.147
2026-02-05 17:03:33,test-app,4,47.99999999999999,N/A
2026-02-05 17:04:33,test-app,4,47.99999999999999,N/A
2026-02-05 17:05:33,test-app,4,47.99999999999999,N/A
2026-02-05 17:06:33,test-app,4,47.99999999999999,N/A
2026-02-05 17:07:33,test-app,4,47.99999999999999,N/A
2026-02-05 17:08:33,test-app,4,47.99999999999999,N/A
2026-02-05 17:09:33,test-app,4,47.99999999999999,N/A
2026-02-05 17:10:33,test-app,4,47.99999999999999,N/A
2026-02-05 17:11:33,test-app,4,47.99999999999999,10.072182
