timestamp,deployment_name,current_replicas,current_request,predicted_request
2026-02-06 03:17:25,test-app,4,6510.545454545454,7654.182
2026-02-06 03:18:25,test-app,4,4167.272727272727,4052.8218
2026-02-06 03:19:25,test-app,4,2170.867520378683,3064.187
2026-02-06 03:20:25,test-app,4,6520.363636363636,7660.6216
2026-02-06 03:21:25,test-app,4,4140.0,4027.8665
2026-02-06 03:22:25,test-app,4,2199.2296494139273,3055.0515
2026-02-06 03:23:25,test-app,4,6505.090909090908,7631.987
2026-02-06 03:24:25,test-app,4,4176.0,3989.5354
2026-02-06 03:25:25,test-app,4,2285.454545454545,3075.3171
2026-02-06 03:26:25,test-app,4,6516.0,7643.1934
2026-02-06 03:27:25,test-app,4,4154.181818181818,4024.9646
2026-02-06 03:28:25,test-app,4,2225.454545454545,3068.6643
2026-02-06 03:29:26,test-app,4,6609.818181818181,7785.926
2026-02-06 03:30:26,test-app,4,4080.0,4137.2603
2026-02-06 03:31:26,test-app,4,2232.037053934501,3166.0237
2026-02-06 03:32:26,test-app,4,6494.181818181818,7670.347
2026-02-06 03:33:26,test-app,4,104.72727272727272,N/A
2026-02-06 03:34:26,test-app,4,47.99999999999999,N/A
2026-02-06 03:35:26,test-app,4,47.99999999999999,N/A
2026-02-06 03:36:26,test-app,4,47.99999999999999,N/A
2026-02-06 03:37:26,test-app,4,47.99999999999999,N/A
2026-02-06 03:38:26,test-app,4,47.99999999999999,N/A
2026-02-06 03:39:26,test-app,4,47.99999999999999,133.67236
2026-02-06 03:40:26,test-app,2,23.999999999999996,N/A
2026-02-06 03:41:26,test-app,2,23.999999999999996,N/A
2026-02-06 03:42:26,test-app,2,23.999999999999996,33.681496
2026-02-06 03:43:26,test-app,2,23.999999999999996,30.351925
2026-02-06 03:44:26,test-app,2,23.999999999999996,27.240807
2026-02-06 03:45:26,test-app,2,23.999999999999996,24.412096
2026-02-06 03:46:26,test-app,2,23.999999999999996,22.331501
2026-02-06 03:47:26,test-app,2,23.999999999999996,21.401764
2026-02-06 03:48:26,test-app,2,23.999999999999996,22.416597
2026-02-06 03:49:26,test-app,2,23.999999999999996,23.999468
2026-02-06 03:50:26,test-app,2,23.999999999999996,23.999468
2026-02-06 03:51:26,test-app,2,23.999999999999996,23.999468
